Student_ID,Gender,Age,City,College_Tier,Branch,Graduation_Year,Tenth_Percentage,Twelfth_Percentage,Diploma_Percentage,CGPA,Backlogs,Internship_Experience,Internship_Duration_Months,Projects_Count,Innovative_Project,Technical_Courses_Count,Primary_Skill,Secondary_Skill,SQL_Skill_Level,PowerBI_Skill_Level,Python_Skill_Level,Communication_Score,Aptitude_Score,Coding_Score,English_Score,Attendance_Percentage,Placement_Training,Mock_Interview_Score,Applied_Companies,Shortlisted_Companies,Interview_Rounds_Attended,Placement_Status,Company_Tier,Job_Role,Package_LPA,Placement_Channel,Offer_Date
STU20260945,Female,24,Pune,Tier 1,Information Technology,2024,71.5,79.4,,8.29,0,No,0,3,No,2,C++,Machine Learning,Beginner,Intermediate,Advanced,58.5,56.3,72.4,30.2,88.8,No,66.5,11,5,2,Not Placed,,,,,
STU20260946,Female,21,Delhi,Tier 3,Mechanical,2026,85.5,83.7,,9.58,4,No,0,4,No,3,Cloud Basics,Machine Learning,Advanced,Advanced,Advanced,74.8,71.6,64.0,60.7,75.2,Yes,94.6,19,2,4,Placed,Tier 2,Frontend Developer,6.05,Campus Drive,2026-01-16
STU20260947,Male,22,Bengaluru,Tier 2,Civil,2026,85.2,90.1,,9.8,2,Yes,2,4,Yes,3,Python,Cloud Basics,Advanced,Advanced,Advanced,65.6,57.9,56.5,73.7,84.9,Yes,66.5,4,2,1,Not Placed,,,,,
STU20260948,Male,20,Delhi,Tier 3,Information Technology,2025,81.1,88.4,,8.83,0,No,0,5,No,3,Java,Tableau,Advanced,Advanced,Advanced,56.4,61.7,88.6,67.6,86.0,No,32.7,16,9,4,Placed,Tier 2,QA Analyst,6.19,Campus Drive,2026-01-19
STU20260949,Male,22,Noida,Tier 2,Civil,2025,82.2,92.3,,9.79,0,Yes,2,5,No,4,Power BI,Tableau,Advanced,Advanced,Advanced,77.6,69.6,64.5,61.6,76.4,Yes,67.8,14,12,3,Placed,Tier 2,Software Engineer,5.68,Campus Drive,2026-05-06
STU20260950,Female,20,Noida,Tier 2,Electronics,2025,71.9,70.7,,7.14,1,No,0,3,No,1,Java,Excel,Beginner,Advanced,Intermediate,47.6,58.2,65.6,52.6,75.3,Yes,67.4,13,3,0,Not Placed,,,,,
STU20260951,Male,22,Delhi,Tier 2,Information Technology,2026,93.0,98,,9.41,1,Yes,3,3,No,2,Python,Java,Advanced,Advanced,Advanced,81.3,50.2,92.8,67.3,83.4,Yes,68.4,13,9,3,Placed,Tier 2,Backend Developer,8.05,Campus Drive,2026-01-02
STU20260952,Female,20,Noida,Tier 3,Electrical,2026,73.6,76.8,,7.35,3,Yes,3,3,Yes,1,Power BI,SQL,Intermediate,Beginner,Advanced,67.1,45.4,48.4,35.3,80.2,Yes,59.5,18,3,1,Not Placed,,,,,
STU20260953,Female,21,Gurugram,Tier 1,Computer Science,2026,85.7,70.6,,8.07,0,Yes,4,3,No,4,SQL,Python,Advanced,Advanced,Advanced,72.2,79.3,81.5,58.2,75.2,Yes,58.5,10,7,4,Placed,Tier 2,Data Analyst,6.65,Internship PPO,2026-03-16
STU20260954,Female,22,Delhi,Tier 1,Electrical,2026,86.8,61.9,68.3,5.35,1,Yes,3,1,No,2,Excel,Java,None,None,None,61.0,45.7,61.1,51.3,65.0,No,73.5,15,1,1,Not Placed,,,,,
STU20260955,Male,21,Mumbai,Tier 1,Information Technology,2026,85.8,84.7,,8.52,1,No,0,2,No,2,Java,Cloud Basics,Advanced,Advanced,Advanced,78.4,87.3,63.8,63.4,87.6,No,44.2,11,6,2,Not Placed,,,,,
STU20260956,Male,20,Delhi,Tier 1,Computer Science,2026,94.4,89.5,,8.93,0,No,0,3,No,4,C++,Excel,Intermediate,Advanced,Intermediate,93.0,98,91.0,61.3,72.6,Yes,97.3,8,6,3,Placed,Tier 2,Data Analyst,7.83,Campus Drive,2026-02-26
STU20260957,Female,21,Gurugram,Tier 3,Information Technology,2026,83.5,86.5,,8.44,4,No,0,1,No,3,Java,SQL,Intermediate,Intermediate,Intermediate,72.9,59.4,67.7,45.4,84.9,No,68.3,11,1,0,Not Placed,,,,,
STU20260958,Male,23,Pune,Tier 3,Electronics,2026,89.3,84.0,,8.46,1,Yes,1,3,No,4,SQL,Tableau,Advanced,Advanced,Intermediate,61.7,68.7,67.8,67.6,85.6,No,55.9,18,4,1,Not Placed,,,,,
STU20260959,Female,23,Dehradun,Tier 3,Information Technology,2026,70.2,52.0,,5.45,2,No,0,1,Yes,2,Excel,C++,Beginner,None,None,67.9,52.5,40.6,84.1,51.6,Yes,73.5,8,0,0,Not Placed,,,,,
STU20260960,Male,22,Lucknow,Tier 2,Civil,2026,85.4,68.0,,6.96,3,No,0,2,No,3,Excel,Power BI,Intermediate,Beginner,Advanced,36.7,36.7,37.7,27.3,61.0,Yes,39.4,11,1,3,Not Placed,,,,,
STU20260961,Female,21,Lucknow,Tier 2,Data Science,2025,76.9,72.3,,7.16,1,No,0,3,No,1,Tableau,C++,Beginner,Intermediate,Intermediate,51.9,43.2,92.2,98,73.3,Yes,59.2,14,6,1,Not Placed,,,,,
STU20260962,Female,22,Mumbai,Tier 2,Electrical,2025,66.5,52.0,,5.22,1,No,0,2,No,1,C++,Tableau,None,None,None,68.8,37.2,49.5,70.9,74.0,Yes,56.7,15,1,1,Not Placed,,,,,
STU20260963,Male,22,Delhi,Tier 3,AI & ML,2024,68.3,60.9,,5.4,1,No,0,0,No,0,Power BI,Excel,None,None,None,36.5,55.8,56.8,53.3,76.0,No,36.0,16,4,3,Not Placed,,,,,
STU20260964,Male,23,Lucknow,Tier 2,Electrical,2024,59.3,48.7,,5.0,2,No,0,1,No,1,SQL,Cloud Basics,Beginner,None,None,69.5,63.9,60.6,67.4,67.9,Yes,37.5,16,1,0,Not Placed,,,,,
STU20260965,Male,23,Noida,Tier 3,Computer Science,2024,68.1,64.3,,7.23,1,No,0,3,No,3,Excel,Power BI,Intermediate,Beginner,Intermediate,87.4,47.9,98,66.7,63.5,No,73.0,17,4,0,Not Placed,,,,,
STU20260966,Male,21,Hyderabad,Tier 1,Mechanical,2025,76.1,60.7,,6.61,1,Yes,3,0,Yes,2,Java,Excel,None,Beginner,Beginner,68.7,77.5,55.1,70.0,83.0,No,67.0,11,1,0,Not Placed,,,,,
STU20260967,Female,20,Delhi,Tier 2,Information Technology,2026,73.7,69.8,,7.31,1,Yes,2,0,No,0,Java,Power BI,Intermediate,Intermediate,Intermediate,81.2,73.6,71.0,70.7,58.0,No,52.8,11,4,1,Not Placed,,,,,
STU20260968,Female,23,Pune,Tier 2,Electronics,2026,69.0,70.8,,7.52,0,No,0,1,No,1,Excel,Cloud Basics,Beginner,Beginner,Beginner,63.9,75.4,24.2,62.1,80.9,No,57.0,7,1,1,Not Placed,,,,,
STU20260969,Female,20,Bengaluru,Tier 2,Electronics,2025,74.0,66.6,,7.82,1,No,0,4,No,3,Cloud Basics,Java,Intermediate,Intermediate,Intermediate,61.9,53.8,77.9,59.0,84.0,Yes,67.4,15,4,0,Not Placed,,,,,
STU20260970,Male,21,Ghaziabad,Tier 1,Computer Science,2025,98,87.0,,8.22,0,Yes,1,4,No,2,Java,Python,Advanced,Intermediate,Advanced,81.2,53.7,95.9,63.0,73.9,Yes,62.6,17,13,4,Placed,Tier 2,Frontend Developer,7.45,Internship PPO,2026-01-25
STU20260971,Female,22,Ghaziabad,Tier 1,Civil,2026,75.6,86.9,,8.99,1,Yes,1,4,No,3,Power BI,Cloud Basics,Advanced,Advanced,Advanced,98,83.4,98,64.0,73.2,Yes,75.9,1,1,3,Placed,Tier 2,Backend Developer,7.38,Campus Drive,2026-03-19
STU20260972,Male,21,Delhi,Tier 1,Computer Science,2025,73.4,72.4,,7.13,0,Yes,2,2,Yes,4,Power BI,Java,Advanced,Advanced,Advanced,55.1,52.8,50.4,62.0,65.1,Yes,49.3,11,7,5,Placed,Tier 3,Product Analyst Intern,4.39,Off Campus,2026-06-17
STU20260973,Female,22,Noida,Tier 3,Computer Science,2025,76.6,72.6,84.6,7.8,0,No,0,2,No,3,C++,Java,Advanced,Advanced,Beginner,75.0,66.0,63.6,62.9,83.1,No,72.1,14,4,4,Placed,Tier 3,Frontend Developer,3.86,Campus Drive,2026-04-26
STU20260974,Female,21,Hyderabad,Tier 3,Electrical,2025,68.3,71.1,,6.85,0,No,0,1,Yes,3,Cloud Basics,Excel,Intermediate,None,None,71.5,77.6,79.7,60.2,72.6,No,60.0,16,2,4,Placed,Tier 3,Frontend Developer,3.25,Off Campus,2026-04-21
STU20260975,Female,21,Chandigarh,Tier 3,Mechanical,2026,70.2,75.9,,6.13,0,No,0,3,No,2,C++,SQL,Intermediate,Intermediate,None,65.6,61.6,87.3,73.4,75.2,No,54.2,16,1,0,Not Placed,,,,,
STU20260976,Female,22,Lucknow,Tier 3,Computer Science,2025,85.2,86.7,,9.6,1,Yes,3,6,No,3,C++,Power BI,Advanced,Advanced,Advanced,82.3,58.5,95.7,55.2,71.9,No,62.4,9,6,3,Placed,Tier 2,Frontend Developer,7.2,Campus Drive,2026-03-23
STU20260977,Female,21,Ghaziabad,Tier 2,Data Science,2026,71.7,68.7,85.6,6.06,3,No,0,3,No,3,Python,Cloud Basics,Beginner,Beginner,Beginner,66.5,36.5,66.7,94.6,50,Yes,56.7,12,1,0,Not Placed,,,,,
STU20260978,Female,21,Ghaziabad,Tier 3,Information Technology,2026,76.5,73.2,63.2,7.41,1,No,0,2,No,3,Java,Cloud Basics,Beginner,Intermediate,Intermediate,88.3,72.7,88.9,75.3,74.6,No,73.6,19,6,1,Not Placed,,,,,
STU20260979,Male,22,Dehradun,Tier 2,Information Technology,2026,86.5,74.7,,7.61,2,No,0,2,No,2,Python,Cloud Basics,Intermediate,Beginner,Intermediate,62.1,88.9,56.4,79.2,87.1,Yes,59.8,9,2,3,Placed,Tier 3,Backend Developer,4.44,Off Campus,2026-06-26
STU20260980,Male,22,Faridabad,Tier 1,Computer Science,2026,85.1,87.0,,8.83,0,No,0,4,Yes,2,Python,Java,Advanced,Advanced,Advanced,92.6,74.8,59.9,83.8,87.9,Yes,81.6,1,1,1,Not Placed,,,,,
STU20260981,Female,22,Mumbai,Tier 2,Mechanical,2024,77.2,68.6,,6.57,3,No,0,2,No,3,Cloud Basics,Machine Learning,Beginner,Beginner,None,77.2,54.2,79.0,71.1,85.4,No,75.5,14,2,3,Not Placed,,,,,
STU20260982,Female,22,Jaipur,Tier 1,AI & ML,2024,88.2,94.0,,9.8,1,Yes,2,3,No,2,Python,Machine Learning,Advanced,Advanced,Advanced,82.6,67.3,89.9,61.1,86.0,Yes,75.0,3,2,3,Placed,Tier 2,Data Analyst,8.91,Campus Drive,2026-02-27
STU20260983,Male,21,Mumbai,Tier 2,AI & ML,2026,82.1,96.8,,9.8,0,Yes,2,6,No,2,Python,C++,Advanced,Advanced,Advanced,66.0,71.7,77.9,62.8,91.2,Yes,72.5,9,7,5,Placed,Tier 2,QA Analyst,7.38,Campus Drive,2026-02-20
STU20260984,Other,22,Jaipur,Tier 3,Computer Science,2025,85.2,88.8,,7.94,2,No,0,2,No,3,Python,Excel,Intermediate,Intermediate,Advanced,50.4,53.2,83.8,34.6,82.4,Yes,55.3,12,2,0,Not Placed,,,,,
STU20260985,Female,23,Delhi,Tier 2,Mechanical,2025,67.8,75.9,,7.2,3,Yes,2,4,No,2,Tableau,Cloud Basics,Beginner,Beginner,Intermediate,72.4,48.4,71.5,52.0,76.2,No,81.5,19,2,2,Not Placed,,,,,
STU20260986,Female,22,Noida,Tier 3,Data Science,2026,74.6,66.1,,5.45,0,No,0,3,Yes,2,Python,Java,None,Beginner,Intermediate,52.9,23.7,34.0,68.4,55.5,No,58.9,18,1,2,Not Placed,,,,,
STU20260987,Female,23,Bengaluru,Tier 2,Electronics,2026,80.7,77.8,,8.16,1,No,0,2,No,3,SQL,Cloud Basics,Advanced,Advanced,Intermediate,74.4,57.4,69.1,74.4,89.4,No,77.6,17,3,0,Not Placed,,,,,
STU20260988,Female,24,Hyderabad,Tier 2,Computer Science,2025,69.4,65.0,,7.47,0,Yes,3,2,No,3,Cloud Basics,Power BI,Advanced,Advanced,Advanced,78.4,58.7,98,63.7,73.4,Yes,72.0,11,7,3,Placed,Tier 2,Frontend Developer,5.94,Campus Drive,2026-05-25
STU20260989,Male,22,Pune,Tier 2,Mechanical,2025,79.2,81.5,,8.63,0,Yes,3,4,No,0,SQL,Cloud Basics,Advanced,Intermediate,Advanced,98,78.1,96.8,79.3,80.9,No,95.1,14,10,2,Placed,Tier 2,QA Analyst,5.72,Off Campus,2026-06-20
STU20260990,Other,21,Dehradun,Tier 2,AI & ML,2026,78.1,78.8,67.0,8.04,1,No,0,4,Yes,0,Machine Learning,SQL,Advanced,Advanced,Advanced,83.0,71.1,60.8,59.3,85.4,No,49.5,7,2,3,Placed,Tier 3,Support Engineer,5.26,Referral,2026-06-16
STU20260991,Female,22,Dehradun,Tier 2,Information Technology,2025,68.1,70.3,,6.47,0,Yes,3,2,No,2,Java,Cloud Basics,None,None,None,58.8,52.1,64.1,64.9,81.6,Yes,80.9,9,4,0,Not Placed,,,,,
STU20260992,Female,20,Ghaziabad,Tier 3,Computer Science,2026,60.0,57.5,,5.84,3,No,0,3,No,2,C++,Tableau,None,Intermediate,Beginner,56.2,46.3,52.9,73.5,74.7,No,39.8,9,1,1,Not Placed,,,,,
STU20260993,Male,23,Mumbai,Tier 3,Electrical,2025,66.9,71.4,,6.69,3,Yes,2,3,Yes,1,C++,Power BI,Beginner,Beginner,Intermediate,43.5,54.2,50.3,48.7,76.7,No,36.9,14,1,1,Not Placed,,,,,
STU20260994,Male,21,Delhi,Tier 2,Civil,2026,75.8,70.9,,6.51,0,No,0,2,No,1,C++,Tableau,None,Beginner,Beginner,51.3,83.7,38.7,64.6,77.0,Yes,91.9,14,3,0,Not Placed,,,,,
STU20260995,Female,23,Noida,Tier 1,Computer Science,2026,84.4,73.4,,7.29,0,Yes,3,4,Yes,3,Python,SQL,Intermediate,Intermediate,Intermediate,60.7,51.1,80.2,32.7,85.1,Yes,77.2,12,6,3,Placed,Tier 2,Software Engineer,5.72,Off Campus,2026-03-12
STU20260996,Female,23,Bengaluru,Tier 2,Data Science,2026,84.0,96.7,,9.01,1,Yes,2,3,No,2,Machine Learning,C++,Advanced,Advanced,Advanced,74.5,67.0,24.5,70.2,62.2,Yes,69.8,17,7,3,Not Placed,,,,,
STU20260997,Female,21,Pune,Tier 3,Information Technology,2025,69.0,76.7,,6.8,0,Yes,3,3,No,1,SQL,Excel,Beginner,Intermediate,Intermediate,62.0,59.2,69.4,43.6,85.2,No,58.1,13,2,3,Placed,Tier 3,Software Engineer,4.08,Off Campus,2026-03-21
STU20260998,Male,20,Noida,Tier 2,Electrical,2024,71.5,61.6,,8.0,1,Yes,1,2,No,3,SQL,Tableau,Advanced,Intermediate,Intermediate,67.0,84.1,54.5,70.5,77.2,Yes,67.5,14,8,5,Placed,Tier 3,Product Analyst Intern,3.4,Campus Drive,2026-02-02
STU20260999,Male,21,Noida,Tier 3,Information Technology,2025,69.8,58.6,,6.75,0,No,0,3,No,2,Java,Cloud Basics,None,Beginner,None,68.9,54.6,89.0,66.6,73.3,No,60.3,15,5,3,Not Placed,,,,,
STU20261000,Male,23,Ghaziabad,Tier 3,Electronics,2025,74.6,80.6,,7.38,0,Yes,3,4,Yes,2,Cloud Basics,C++,Intermediate,Intermediate,Intermediate,73.7,39.9,54.2,44.3,70.7,No,66.2,19,7,3,Not Placed,,,,,
STU20261001,Male,23,Mumbai,Tier 2,Information Technology,2024,76.0,80.1,,8.95,3,No,0,3,Yes,3,Python,Tableau,Advanced,Advanced,Advanced,81.4,44.2,65.2,66.3,73.7,No,62.2,15,5,1,Not Placed,,,,,
STU20261002,Female,21,Lucknow,Tier 1,Information Technology,2025,81.0,75.6,,8.0,1,No,0,3,No,3,SQL,Excel,Advanced,Advanced,Intermediate,54.7,61.9,82.1,58.2,85.8,No,56.9,4,1,0,Not Placed,,,,,
STU20261003,Female,23,Delhi,Tier 1,Mechanical,2024,74.4,79.0,,7.6,0,Yes,3,4,No,1,Power BI,C++,Intermediate,Intermediate,Intermediate,73.6,80.1,58.8,68.2,82.4,Yes,74.5,4,3,3,Placed,Tier 2,Business Analyst,6.11,Referral,2026-03-13
STU20261004,Male,21,Ghaziabad,Tier 2,Information Technology,2025,68.0,72.5,,7.53,0,Yes,3,4,No,2,Java,Machine Learning,Advanced,Intermediate,Advanced,71.7,50.1,74.8,45.5,74.6,Yes,79.6,9,8,5,Placed,Tier 3,QA Analyst,4.57,Campus Drive,2026-06-13
STU20261005,Male,22,Gurugram,Tier 2,Information Technology,2025,89.8,98,,9.8,2,Yes,2,4,No,2,Python,Java,Advanced,Advanced,Advanced,71.6,64.5,79.8,58.1,81.5,Yes,58.1,8,5,1,Not Placed,,,,,
STU20261006,Male,21,Ghaziabad,Tier 2,Information Technology,2026,76.9,77.5,,7.13,0,No,0,3,Yes,2,Tableau,Python,Beginner,Intermediate,Intermediate,63.1,69.7,69.6,71.5,88.5,Yes,98,20,10,2,Not Placed,,,,,
STU20261007,Female,20,Mumbai,Tier 3,Civil,2026,69.4,68.3,,6.99,0,Yes,6,3,No,3,Tableau,Excel,Advanced,Intermediate,Beginner,63.4,74.0,47.0,72.5,75.5,No,53.1,17,1,0,Not Placed,,,,,
STU20261008,Male,21,Pune,Tier 3,Data Science,2024,71.5,78.8,,7.77,0,Yes,2,3,No,4,C++,Java,Intermediate,Advanced,Intermediate,89.8,55.8,69.9,77.3,72.1,No,60.5,7,4,1,Not Placed,,,,,
STU20261009,Male,22,Noida,Tier 2,Data Science,2026,83.6,78.3,,8.23,2,Yes,3,2,No,3,Machine Learning,C++,Intermediate,Advanced,Intermediate,71.8,43.2,53.1,63.3,99,Yes,61.3,13,7,0,Not Placed,,,,,
STU20261010,Male,23,Chandigarh,Tier 3,Mechanical,2024,86.1,81.1,,8.21,0,Yes,3,3,No,2,Excel,Tableau,Advanced,Intermediate,Advanced,63.9,71.8,85.8,43.7,73.3,No,63.5,10,3,1,Not Placed,,,,,
STU20261011,Female,22,Delhi,Tier 3,Computer Science,2026,67.5,73.3,76.4,7.52,0,Yes,3,2,No,3,Power BI,Machine Learning,Intermediate,Advanced,Intermediate,98,62.2,78.5,69.7,78.4,No,70.6,15,6,2,Not Placed,,,,,
STU20261012,Male,21,Delhi,Tier 3,Information Technology,2026,78.6,65.7,,6.9,0,No,0,2,Yes,3,Tableau,SQL,Advanced,Beginner,Beginner,73.3,57.1,71.8,37.3,84.2,Yes,55.8,16,8,1,Not Placed,,,,,
STU20261013,Male,20,Noida,Tier 2,Electronics,2024,64.7,65.1,,6.36,0,Yes,6,2,No,2,Tableau,Excel,Intermediate,Beginner,Beginner,61.9,52.2,88.8,56.9,71.7,Yes,79.5,18,3,4,Placed,Tier 3,Product Analyst Intern,5.31,Campus Drive,2026-02-05
STU20261014,Female,22,Noida,Tier 2,Computer Science,2024,91.7,77.5,81.5,8.45,0,No,0,4,No,5,SQL,Machine Learning,Advanced,Intermediate,Advanced,80.0,74.9,98,81.9,92.4,No,64.8,6,4,0,Not Placed,,,,,
STU20261015,Male,21,Faridabad,Tier 3,Electrical,2025,74.2,73.6,,6.9,0,No,0,2,No,2,SQL,Excel,Intermediate,Beginner,Intermediate,86.4,58.4,71.2,68.8,75.9,Yes,65.5,19,5,2,Not Placed,,,,,
STU20261016,Male,21,Faridabad,Tier 2,Electronics,2025,83.4,80.4,,7.33,4,No,0,1,No,3,SQL,Tableau,Intermediate,Intermediate,None,55.6,49.8,66.4,74.4,77.7,No,53.8,9,0,1,Not Placed,,,,,
STU20261017,Female,20,Gurugram,Tier 1,Computer Science,2026,80.7,87.1,,8.94,2,No,0,3,No,3,Power BI,SQL,Advanced,Advanced,Advanced,73.2,73.5,60.7,70.2,81.6,Yes,59.3,12,7,2,Not Placed,,,,,
STU20261018,Female,23,Lucknow,Tier 1,Data Science,2026,71.9,69.8,,7.55,0,Yes,2,2,No,0,Tableau,SQL,Intermediate,Advanced,Beginner,70.7,35.7,70.2,55.0,66.3,Yes,76.6,2,1,0,Not Placed,,,,,
STU20261019,Male,21,Delhi,Tier 2,Mechanical,2026,68.7,68.8,85.0,6.15,0,Yes,2,2,No,2,Power BI,Tableau,None,Beginner,None,57.8,57.6,77.7,45.5,94.2,No,67.5,13,2,1,Not Placed,,,,,
STU20261020,Male,21,Dehradun,Tier 2,AI & ML,2026,65.5,52.3,,5.07,0,Yes,3,1,Yes,3,Python,Machine Learning,None,None,Beginner,52.2,26.9,68.1,56.1,79.4,Yes,40.9,17,1,1,Not Placed,,,,,
STU20261021,Male,21,Delhi,Tier 3,Electronics,2025,66.1,74.8,,8.99,0,No,0,3,No,3,Excel,Machine Learning,Advanced,Intermediate,Intermediate,61.3,74.8,72.5,55.6,82.2,Yes,62.8,11,4,0,Not Placed,,,,,
STU20261022,Female,21,Gurugram,Tier 3,Mechanical,2025,78.5,73.1,,7.15,0,No,0,3,No,4,Excel,Java,Advanced,Beginner,Beginner,41.9,45.1,95.4,51.2,99,Yes,53.5,12,1,0,Not Placed,,,,,
STU20261023,Female,22,Gurugram,Tier 2,Data Science,2024,70.8,65.9,,6.61,0,No,0,0,No,0,Power BI,Cloud Basics,None,Beginner,None,66.7,87.8,39.6,46.5,67.7,No,78.5,9,3,3,Placed,Tier 3,Product Analyst Intern,3.75,Campus Drive,2026-03-16
STU20261024,Female,20,Dehradun,Tier 2,Information Technology,2025,83.9,85.7,,8.5,0,Yes,3,4,No,3,Machine Learning,Python,Advanced,Advanced,Advanced,98,63.0,68.5,92.8,95.3,No,66.7,12,9,4,Placed,Tier 3,QA Analyst,5.28,Referral,2026-05-21
STU20261025,Male,22,Bengaluru,Tier 2,Data Science,2024,88.3,88.1,,8.88,0,No,0,4,No,3,Machine Learning,Tableau,Advanced,Advanced,Intermediate,75.6,74.7,98,66.7,87.0,Yes,85.4,12,10,1,Not Placed,,,,,
STU20261026,Female,22,Jaipur,Tier 3,AI & ML,2025,77.7,79.9,,8.74,0,No,0,3,No,2,Machine Learning,C++,Advanced,Advanced,Advanced,81.0,68.9,60.4,73.4,79.4,No,58.6,10,4,2,Placed,Tier 2,Backend Developer,5.64,Campus Drive,2026-06-28
STU20261027,Male,21,Dehradun,Tier 2,Information Technology,2025,85.1,80.0,,8.53,3,No,0,2,No,3,Python,Power BI,Advanced,Intermediate,Advanced,89.3,43.0,71.5,78.6,65.0,No,65.5,17,2,2,Placed,Tier 2,Data Analyst,6.57,Campus Drive,2026-03-24
STU20261028,Female,20,Delhi,Tier 2,Data Science,2026,87.1,84.0,,8.58,0,No,0,1,No,0,Python,Excel,Advanced,Intermediate,Advanced,45.5,54.3,40.8,35.5,95.0,Yes,68.2,14,2,2,Placed,Tier 3,Product Analyst Intern,3.91,Off Campus,2026-03-04
STU20261029,Male,23,Delhi,Tier 2,Mechanical,2024,66.8,76.2,,7.4,0,No,0,3,No,1,Java,C++,Beginner,Intermediate,Advanced,66.2,90.1,48.6,64.7,71.3,No,39.9,14,4,1,Not Placed,,,,,
STU20261030,Female,21,Delhi,Tier 3,AI & ML,2026,62.5,64.5,,6.0,3,No,0,1,Yes,3,Python,Power BI,Beginner,Beginner,Intermediate,72.6,45.4,82.8,83.4,63.5,No,64.2,20,1,0,Not Placed,,,,,
STU20261031,Male,21,Noida,Tier 2,Computer Science,2025,88.9,92.5,78.1,9.76,0,Yes,4,5,Yes,5,Java,Python,Advanced,Advanced,Advanced,78.8,61.7,74.5,59.3,80.8,No,82.3,13,11,2,Placed,Tier 2,QA Analyst,6.93,Campus Drive,2026-05-20
STU20261032,Male,21,Ghaziabad,Tier 2,Civil,2026,70.1,85.0,,8.52,0,No,0,2,No,4,Python,Machine Learning,Intermediate,Intermediate,Advanced,66.6,46.6,98,71.6,81.6,No,62.3,13,7,0,Not Placed,,,,,
STU20261033,Male,20,Jaipur,Tier 2,Information Technology,2026,63.9,58.7,,6.84,2,No,0,3,No,4,Python,Cloud Basics,Intermediate,Advanced,Intermediate,55.0,66.3,66.6,52.9,79.5,No,67.2,15,3,2,Not Placed,,,,,
STU20261034,Male,21,Dehradun,Tier 1,Data Science,2024,86.2,76.8,,7.43,0,Yes,3,3,Yes,2,Tableau,SQL,Intermediate,Intermediate,Advanced,65.6,81.1,67.5,81.2,81.2,Yes,72.1,12,8,0,Not Placed,,,,,
STU20261035,Male,22,Gurugram,Tier 3,Electrical,2025,78.1,67.7,,8.0,0,Yes,6,3,No,2,Java,Cloud Basics,Intermediate,Intermediate,Intermediate,79.0,53.5,70.5,60.4,81.8,Yes,78.6,14,8,0,Not Placed,,,,,
STU20261036,Male,20,Gurugram,Tier 2,Information Technology,2026,75.2,57.4,,5.42,2,No,0,1,No,4,Python,C++,Beginner,None,Beginner,45.9,40.0,76.5,40.0,67.2,Yes,69.0,14,2,0,Not Placed,,,,,
STU20261037,Male,21,Noida,Tier 1,Data Science,2026,70.6,67.1,,7.01,1,No,0,5,No,2,C++,SQL,Advanced,Beginner,Intermediate,63.5,88.4,81.0,58.5,70.2,Yes,74.3,1,0,1,Not Placed,,,,,
STU20261038,Male,22,Lucknow,Tier 2,Data Science,2024,59.4,53.5,,5.24,0,Yes,1,2,No,2,Tableau,SQL,None,None,None,69.3,37.7,67.6,71.6,52.4,No,55.3,20,1,1,Not Placed,,,,,
STU20261039,Female,21,Delhi,Tier 2,Computer Science,2026,62.7,72.5,69.3,8.07,1,Yes,2,1,No,3,Cloud Basics,Tableau,Advanced,Advanced,Intermediate,72.0,48.5,71.7,66.3,71.3,Yes,61.5,6,3,3,Placed,Tier 3,Frontend Developer,4.0,Campus Drive,2026-03-03
STU20261040,Male,21,Jaipur,Tier 1,Computer Science,2026,98,90.6,,8.88,2,No,0,1,No,2,Python,Java,Advanced,Advanced,Advanced,41.9,32.8,71.6,49.6,73.9,Yes,60.3,7,1,1,Not Placed,,,,,
STU20261041,Female,24,Noida,Tier 2,Mechanical,2024,76.0,79.9,,8.39,0,No,0,4,Yes,2,Excel,Power BI,Advanced,Advanced,Advanced,71.2,46.2,74.0,79.5,83.3,No,60.0,17,8,3,Placed,Tier 2,Business Analyst,5.51,Campus Drive,2026-06-12
STU20261042,Male,21,Lucknow,Tier 2,Electrical,2025,76.2,73.7,,9.18,0,No,0,3,Yes,2,Excel,Python,Advanced,Advanced,Advanced,82.4,53.9,87.1,60.6,96.7,Yes,63.1,16,8,2,Placed,Tier 2,Product Analyst Intern,5.73,Campus Drive,2026-04-28
STU20261043,Female,22,Jaipur,Tier 2,AI & ML,2026,72.9,62.2,,5.9,3,No,0,0,No,3,Python,Tableau,Beginner,None,Beginner,64.7,28.1,80.0,52.4,61.8,Yes,56.3,13,1,0,Not Placed,,,,,
STU20261044,Male,24,Faridabad,Tier 1,Computer Science,2026,90.6,84.2,,9.8,0,Yes,3,5,No,5,SQL,Java,Advanced,Advanced,Advanced,90.3,70.3,80.1,73.2,84.5,No,64.7,8,7,3,Placed,Tier 2,Product Analyst Intern,7.06,Referral,2026-04-11
STU20261045,Male,23,Lucknow,Tier 3,Mechanical,2025,70.6,75.5,,8.38,0,No,0,3,No,2,SQL,Java,Advanced,Advanced,Intermediate,58.8,62.2,62.5,48.4,76.6,Yes,76.9,1,0,1,Not Placed,,,,,
STU20261046,Female,21,Mumbai,Tier 3,Civil,2026,58.8,51.1,,5.87,2,Yes,4,2,No,2,Python,Machine Learning,Beginner,None,Intermediate,52.1,63.5,49.3,42.7,75.5,Yes,62.5,7,2,4,Placed,Startup,Support Engineer,2.2,Off Campus,2026-06-15
